type, r, initial_value, iterations, map
true, 3.91552722076613, 0.5, 100, "0.9788818051915325,0.08094262703209747,0.2912796650381216,0.808305079494978,0.6067030254956347,0.9343014304312595,0.24034393936790333,0.7148919879410399,0.7980683711182317,0.631007753026223,0.9116794887380774,0.31527824614779626,0.8452756906524315,0.5120910429035492,0.9783093812734693,0.0830880192976179,0.2983020933557049,0.8195901484648481,0.5789582223606599,0.9544708388471635,0.17015415577694737,0.5528791745544761,0.9679331801704639,0.12153224393835838,0.4180301343153563,0.9525731472475583,0.17689391265919224,0.5701103811443486,0.9596351660504564,0.15166995998548302,0.5037959428036378,0.978825385648089,0.08115419629025909,0.2919737883779037,0.8094377377771026,0.6039633643099591,0.9365612947090621,0.23263805821002695,0.6989904911838505,0.8238378297152718,0.5682567851315847,0.9606394080508371,0.1480513143849014,0.4938737598206048,0.9787348522491555,0.08149363797717593,0.2930867074180648,0.81124590504715,0.5995689687052197,0.9400633484795325,0.2206174419655987,0.6732568404102742,0.8613457724018868,0.467628411855514,0.9747786470066251,0.0962641621439186,0.34064058301975264,0.8794453320969376,0.41512905100299435,0.9506779572732406,0.18359663916592406,0.5868941199327891,0.949317272035831,0.18839163382601093,0.5986849974747883,0.940749547766877,0.21825084570010903,0.6680571290545759,0.8682947921696649,0.4477755662388096,0.9682026296033405,0.12054458640672884,0.41509909387164623,0.9506580433804172,0.18366691938890262,0.587068238957514,0.9491986701044391,0.18880889482745114,0.5997025252639101,0.939959140579426,0.22097651654693182,0.674041940484923,0.8602781479177798,0.4706450255152331,0.9755077385045293,0.09355130585082502,0.3320345901163993,0.8684154675780176,0.44742746486064233,0.9680597912905259,0.12106822609006877,0.41665403441099685,0.9516823996545739,0.1800477267302268,0.5780514090654043,0.955028325431258,0.16816885198349021,0.5477356211472305,0.9699595343235834,0.11409077350279721"
true, 3.511685979644826, 0.5, 100, "0.8779214949112065,0.3763661517789956,0.8242442213835862,0.5087227945926994,0.8776543007491003,0.37707511005385913,0.8248580635929872,0.5073235760238242,0.8777331464562068,0.37686595734697664,0.824677338565675,0.5077358033709947,0.8777113463028909,0.3769237906212788,0.8247273419716803,0.5076217703379937,0.8777174962156884,0.3769074759550316,0.8247132384763658,0.5076539352119893,0.877715770779881,0.37691205326777183,0.8247171956021719,0.5076449106076931,0.8777162556244218,0.3769107670527534,0.824716083673211,0.5076474464792656,0.8777161194431583,0.37691112832003076,0.8247163959888439,0.507646734211317,0.8777161576979016,0.3769110268362818,0.8247163082562156,0.5076469342946759,0.8777161469521123,0.37691105534315245,0.824716332900392,0.5076468780910808,0.8777161499706426,0.3769110473354715,0.824716325977756,0.5076468938788691,0.877716149122729,0.37691104958485155,0.8247163279223441,0.5076468894440347,0.8777161493609106,0.37691104895299365,0.8247163273761033,0.5076468906897933,0.8777161492940047,0.3769110491304844,0.8247163275295439,0.5076468903398561,0.8777161493127987,0.3769110490806267,0.8247163274864421,0.5076468904381544,0.8777161493075195,0.3769110490946317,0.8247163274985494,0.5076468904105423,0.8777161493090023,0.376911049090698,0.8247163274951487,0.507646890418298,0.8777161493085859,0.37691104909180273,0.8247163274961037,0.50764689041612,0.8777161493087028,0.3769110490914926,0.8247163274958355,0.5076468904167317,0.87771614930867,0.3769110490915795,0.8247163274959108,0.5076468904165599,0.8777161493086792,0.37691104909155504,0.8247163274958896,0.5076468904166083,0.8777161493086766,0.3769110490915621,0.8247163274958955,0.5076468904165947,0.8777161493086774,0.37691104909156004,0.8247163274958939,0.5076468904165986,0.877716149308677,0.376911049091561,0.8247163274958946,0.5076468904165968,0.8777161493086771,0.3769110490915607,0.8247163274958944,0.5076468904165973"
true, 3.744661881426073, 0.5, 100, "0.9361654703565182,0.22377980498658162,0.6504567704718923,0.8513966614485359,0.47377606788637616,0.9335902865437935,0.23216702731853797,0.667544017922353,0.8310490743911473,0.5257749071920956,0.933677719810536,0.23188307681678003,0.6669741431376134,0.8317629322609524,0.5240031070651284,0.9340079866010657,0.2308099773991155,0.6648150318702938,0.8344454947423083,0.517310850569542,0.9350433242038392,0.22744067480463534,0.6579798350698741,0.842707591053005,0.49636057571822,0.936115870777947,0.2239418169849532,0.6507918268036765,0.8510186930655248,0.47477024114908256,0.933781840542638,0.23154485699160132,0.6662945644816045,0.8326110318981294,0.5218931574141027,0.9343706151911101,0.2296307874618527,0.6624325176325376,0.8373651025583669,0.5099659828651399,0.9357935474885467,0.22499420444674256,0.6529634791348434,0.8485485234169224,0.48124120300977463,0.9348477520582673,0.22807774089014088,0.6592787487509595,0.8411644476652501,0.50031236463917,0.936165104983613,0.22378099850752178,0.6504592395062754,0.851393879269702,0.4737833897824382,0.9335917243598987,0.23216235829338158,0.6675346522999027,0.8310608259651416,0.5257457706015333,0.9336833410606431,0.23186481914313525,0.666937480216965,0.8318087750683338,0.5238891944882812,0.9340284157368244,0.23074357243556784,0.664681139549124,0.8346106980175224,0.5168969520644542,0.9350963432176728,0.2272679187716244,0.6576270790075669,0.8431244926941671,0.49528988506243327,0.9360823943484352,0.22405115393615557,0.6510178349937878,0.8507632642285333,0.47544149182217327,0.9339069886696203,0.23113822553675906,0.6654763934574317,0.8336275030821599,0.5193572264316447,0.9347623372546501,0.22835588529389647,0.659844903974656,0.8404878864107052,0.5020393261516511,0.9361498968651358,0.22383067620271593,0.6505619981916383,0.8512780473413583,0.47408817471906906,0.9336512194052368,0.23196914625399223,0.6671469440704635,0.8315467288315624,0.52454012836452"
true, 3.549780107584349, 0.5, 100, "0.8874450268960873,0.35457458227284894,0.8123723172723375,0.5410700338973794,0.881457443519732,0.37091730007441603,0.8282973716777541,0.5048526936275202,0.8873614344184325,0.3548044944017637,0.8126095039066462,0.540543823955568,0.881609892459268,0.37050435839235396,0.8279183340550709,0.5057356319993753,0.8873282480957578,0.3548957560598343,0.8127035490704897,0.5403350696636798,0.8816698262940348,0.3703419691556808,0.8277689459359425,0.5060833396682022,0.8873136601072592,0.3549358702336756,0.8127448680302525,0.5402433331295041,0.8816960662096697,0.37027086472927695,0.8277034752979409,0.5062356756332136,0.8873069984866677,0.3549541879116815,0.8127637320604923,0.5402014470974762,0.8817080272386152,0.37023845133760724,0.8276736181926861,0.5063051365335927,0.8873039062870439,0.35496269052798046,0.8127724874705803,0.5401820055690384,0.8817135747539647,0.3702234176885261,0.8276597676422593,0.5063373569224683,0.8873024602981191,0.35496666653809156,0.8127765815164959,0.54017291448772,0.88171616791488,0.370216390202442,0.8276532926458404,0.5063524191709331,0.8873017818053589,0.35496853217248864,0.8127785024972909,0.5401686487904359,0.8817173844699185,0.37021309331245056,0.8276502548312145,0.5063594856851837,0.8873014629326699,0.35496940896753476,0.8127794052950326,0.5401666440440749,0.8817179561686996,0.3702115439929831,0.8276488272333199,0.5063628065172175,0.887301312959446,0.3549698213443379,0.8127798298996121,0.5401657011681098,0.8817182250412473,0.37021081534015965,0.8276481558208792,0.5063643683301114,0.8873012423988134,0.354970015362704,0.8127800296705836,0.5401652575567012,0.8817183515402519,0.3702104725238126,0.8276478399336651,0.506365103133268,0.8873012091953921,0.3549701066611013,0.8127801236758674,0.5401650488084752,0.8817184110658364,0.3702103112075362,0.8276476912889212,0.5063654489039883,0.8873011935697849,0.35497014962633666,0.8127801679149493,0.5401649505711044"
true, 3.991089352491893, 0.5, 100, "0.9977723381229733,0.008870991907487238,0.03509084457725061,0.13513619895024884,0.46645620009343436,0.9932816182146773,0.026633517590935272,0.10346569215617689,0.370215614312595,0.930546481878668,0.2579430150522829,0.7639280912266827,0.7197608869855631,0.8050232866903206,0.626444555993473,0.9339619006052797,0.2461586926725978,0.7406048621195982,0.7667253830394167,0.7138365434091007,0.8152755178019813,0.6010634359736132,0.9570080774925217,0.16420785215711178,0.5477516041478611,0.9886717935265307,0.044699714679378125,0.17042610139501077,0.5642643847737175,0.9812894937040961,0.07327808974053837,0.27102853730209386,0.7885277820132135,0.6655210102367041,0.8884276456388025,0.39561259771025503,0.954282516013623,0.17412083423304603,0.573929701488045,0.9759586371163387,0.09364442914673239,0.33874430760188695,0.8939904519163323,0.37824161955268004,0.938604026555324,0.2299925420589003,0.7068058508372965,0.827078794813945,0.5708034519196991,0.9777644931316757,0.08677062922909617,0.3162598555692776,0.8630314028078595,0.47177949069353603,0.9945938459551487,0.021459798267163786,0.08380998416163449,0.30645927103828685,0.8482740582118798,0.513673875011709,0.9970261047586809,0.01183378422766752,0.0466707842674003,0.1775740305802561,0.5828646526981903,0.9703673208683947,0.11476211187890803,0.4054618297757657,0.9621021142114271,0.14552164737898354,0.49627239475897184,0.9977168817734526,0.009091324777005942,0.03595441725724716,0.1383379303825357,0.47574003553939476,0.995423398945294,0.018182029267166874,0.07124670439879198,0.2640928230498412,0.7756594506794244,0.6944969105931696,0.8467932265161708,0.5177818141447432,0.9965103839494641,0.013878768291556723,0.05462263988775918,0.2060958914078736,0.6530235363243228,0.9043161809741316,0.34534267890821574,0.9023099230243761,0.351801458941563,0.9101168106721376,0.32648787801127993,0.8776147802362444,0.4286712443788509,0.977466508124695,0.08790667092845383,0.32000190494703146"
quantum, 3.597593588, 0.5, 100, "0.899398397,0.3255135793329901,0.7898678218531446,0.5971165168825059,0.8654672690933728,0.41888104340389914,0.87572520544781,0.39152816077872993,0.8570686075256966,0.440712443965044,0.8867528040904401,0.36127850934940053,0.8301675580690527,0.5072225024108228,0.89921073018151,0.3260527594409811,0.7905436963608493,0.5957052336257771,0.8664462682347326,0.4163032138923723,0.8741967070647605,0.39565191836879265,0.8602259195659331,0.43256489229238215,0.8830383626379967,0.37156526777907384,0.8400543623356985,0.4833835775539332,0.898405081641914,0.3283645659356442,0.7934178868074151,0.5896669720955009,0.8704731477664759,0.4056274063193793,0.8673575577770916,0.4138974751686978,0.8727271160673978,0.3996008980107401,0.8631347267351629,0.42499513578186177,0.879159308060381,0.38220193587489537,0.8494768072149214,0.46000976220444423,0.8936450565518761,0.3419281360421202,0.8095063542984051,0.5547698572084228,0.8886065614726644,0.3561075868210617,0.8249101261707495,0.519612709391335,0.8980145525157084,0.3294835077109525,0.7947952186192283,0.5867523290453434,0.8723230278350759,0.4006840111062222,0.8639129367035677,0.4229596326584216,0.8780458940598482,0.38523500541409295,0.8520144775257433,0.4536054930037327,0.8916547556762456,0.3475511133153807,0.8157879366254872,0.540639093962344,0.8934568418268592,0.3424610985487271,0.8101115008556803,0.5534209049129905,0.8891316093077155,0.35463851040468547,0.8233813788291708,0.5231781905525854,0.8974656671308997,0.33105431588466394,0.7967135633091533,0.5826700758126248,0.8748112140757266,0.3939960517418171,0.8589728240927457,0.4358071324584762,0.8845737058847344,0.3673253310312624,0.8360715120008801,0.49307156670134095,0.8992257010387412,0.3260097564053402,0.7904898678415566,0.5958177525975241,0.866368740202725,0.41650760651473695,0.8743196448777373,0.3953208643413163,0.8599769686002745,0.43320992357037524,0.883349840283615,0.3707064761653315"
quantum, 3.93467967, 0.5, 100, "0.9836699175,0.06320437632089713,0.2329707430296077,0.703109062762672,0.8213514306009638,0.5773483673650079,0.9601296342702762,0.15062236942396715,0.503384310875418,0.9836248514099196,0.06337589763721241,0.23356019778879183,0.704346345904342,0.8193678102099204,0.582349123903806,0.9569873665314859,0.1619614361798532,0.5340537937042982,0.9791070234678131,0.08048961753324956,0.2912097305191103,0.8121439447276694,0.6002989593070401,0.9440875073099307,0.20769712579373073,0.6474870687965231,0.8980810519139326,0.3601470382036848,0.9067121044039178,0.33281591915915054,0.8736935869403045,0.43420411120906693,0.9666362997469379,0.12689563756655345,0.4359354948100228,0.967520965870564,0.12364395026833588,0.42634663755538754,0.9623249971912569,0.1426541603298525,0.4812268690505882,0.9822832165904365,0.06847483287540652,0.2509775960143566,0.7396719413569571,0.7576515317712497,0.7224689153588861,0.7889331053920797,0.6551936538921829,0.8889028814004597,0.3885675156345532,0.9348122187209671,0.23977282568781308,0.7172205625095819,0.7980129513208506,0.6342242516832148,0.9127821393866649,0.3132434110009252,0.8464360673687483,0.5114377344241401,0.9831551757460778,0.06516252963984814,0.23968641980683308,0.7170435893432598,0.7983153436587623,0.6335147301496026,0.913529596999419,0.31081322300068526,0.8428412926478358,0.5211870712355049,0.9819036713226069,0.06991473901517276,0.255859109703366,0.7491442237684881,0.7394331592208028,0.7581016659693158,0.7215554473977311,0.7905290194510756,0.651554973281407,0.8932946145708162,0.375051093452497,0.9222407964768102,0.2821665412937976,0.7969637967069482,0.6366803676583981,0.9101641091280024,0.32172067118828873,0.8586119511287513,0.4776601513264373,0.9817062414862096,0.07066329351604413,0.25839038428309347,0.75398217961883,0.7298557423464422,0.7757863805973313,0.6844055486101427,0.8498695364322714,0.5020309235971627,0.983653688320912,0.06326614633779593"
quantum, 3.5540915485, 0.5, 100, "0.888522887125,0.35203264767974246,0.8107084077798777,0.5454119031391425,0.8811934940052959,0.3720832468866649,0.8303683685307864,0.5006177530014455,0.888521530816952,0.352036393378045,0.81071234737695,0.5454032021992026,0.8811963023659015,0.37207563734397225,0.8303614493049011,0.5006340013798855,0.888521458530359,0.35203659301062185,0.8107125573408518,0.5454027384727187,0.8811964520255676,0.37207523182409885,0.8303610805611247,0.5006348672892282,0.8885214546253889,0.3520366037949062,0.8107125686832332,0.5454027134219149,0.8811964601102358,0.3720752099177672,0.830361060641418,0.5006349140660177,0.8885214544142891,0.35203660437789663,0.8107125692963938,0.5454027120676872,0.8811964605472867,0.3720752087335277,0.8303610595645737,0.5006349165947355,0.8885214544028767,0.35203660440941414,0.8107125693295425,0.5454027119944749,0.8811964605709146,0.3720752086695053,0.8303610595063574,0.5006349167314429,0.8885214544022597,0.35203660441111795,0.8107125693313344,0.5454027119905174,0.8811964605721918,0.37207520866604454,0.8303610595032105,0.5006349167388328,0.8885214544022264,0.35203660441120993,0.8107125693314311,0.5454027119903038,0.8811964605722606,0.372075208665858,0.8303610595030407,0.5006349167392313,0.8885214544022246,0.35203660441121487,0.8107125693314363,0.5454027119902922,0.8811964605722645,0.3720752086658475,0.8303610595030314,0.5006349167392532,0.8885214544022245,0.35203660441121515,0.8107125693314366,0.5454027119902914,0.8811964605722648,0.3720752086658469,0.8303610595030307,0.5006349167392549,0.8885214544022244,0.3520366044112155,0.8107125693314369,0.545402711990291,0.8811964605722649,0.3720752086658466,0.8303610595030305,0.5006349167392553,0.8885214544022244,0.3520366044112155,0.8107125693314369,0.545402711990291,0.8811964605722649,0.3720752086658466,0.8303610595030305,0.5006349167392553,0.8885214544022244,0.3520366044112155,0.8107125693314369,0.545402711990291"
quantum, 3.7673279, 0.5, 100, "0.941831975,0.2063911974427207,0.617065220296658,0.8902035120909464,0.36822322189093204,0.8764118767671442,0.40805472723394437,0.9099832366510894,0.30859593943762337,0.80381397947091,0.5940965560305137,0.908475444005748,0.31324507063154283,0.8104373591745919,0.5787694844231661,0.9184570929766835,0.28214897988992726,0.7630381079223245,0.681174150803429,0.8181729292993223,0.5604502536262775,0.9280652804501118,0.25150724638274974,0.7092045683408563,0.7769490247686764,0.6528750531593861,0.8537865763843686,0.47029459829628595,0.9385076438334113,0.2174164348629388,0.6409977647140168,0.8669361037388568,0.43459101923071514,0.9257140850732332,0.2590697883096463,0.7231485101366593,0.754236911845455,0.6983254342544952,0.7936517500718498,0.61697020308381,0.8902872876444196,0.3679768912052862,0.8761670682391213,0.40874881122619927,0.9104622664509535,0.3071153123443904,0.8016704138521024,0.5989861540653821,0.9049187216406718,0.32414401512180346,0.8253261262034909,0.5431089590514407,0.9348308393220983,0.22951368217420476,0.6662035359927825,0.837764758093227,0.5120362516906427,0.9412861971033,0.2082069981738944,0.6210697882285396,0.8866108834037246,0.3787371019998362,0.8864345844769307,0.37925054014265325,0.8869027065219759,0.37788670628340365,0.8856548754236094,0.3815184909095197,0.8889467232408051,0.37191229232546696,0.8800234572719732,0.39776266202832844,0.9024540808050773,0.3316405605516044,0.8350474391998699,0.5189238511999928,0.9404828491276779,0.21087565036144765,0.6269101499419142,0.8811546905233213,0.3945187288767425,0.8999155600195526,0.3393139746139084,0.8445595733146603,0.4945699108328784,0.9417208920654608,0.2067609518051567,0.6178826910933134,0.8894799475804014,0.3703485647512012,0.8785050967746696,0.4021015681357512,0.9057255165167477,0.32168009369971184,0.8220385239406642,0.5511268782135166,0.9319843393183144,0.2388091471359495,0.6848223731230797,0.8131426548733877"
quantum, 3.601180122, 0.5, 100, "0.9002950305,0.32325593114490625,0.7877996881475393,0.6020141047833608,0.8628179898457209,0.42624686538518464,0.8807063216811968,0.3783496946747779,0.8470018976857485,0.4666757904448458,0.8962959093781337,0.3347280797680222,0.8019294882728104,0.5720063517083065,0.8816232187972853,0.37583254986992337,0.8447736354848673,0.4722268557318954,0.8975172690626625,0.331236622515169,0.7977295400654488,0.581076056589015,0.8766232961449602,0.38948525005166235,0.8563119812260866,0.4430955836271644,0.8886340037622401,0.35638578916571395,0.8260205408419147,0.5175277810658176,0.8991886647465216,0.32644125195923385,0.7918179816336713,0.5936266901270597,0.868727240026236,0.4106793822408974,0.871564193358086,0.4031162836868964,0.8664927171866617,0.41659563785436626,0.8752441857822234,0.39321934337851333,0.859233983558104,0.43556613907629566,0.8853439302002912,0.3655559938977221,0.8352030127731244,0.49566261556157376,0.9002272818449183,0.32345123866409614,0.7880481722632018,0.6014988153539682,0.8631956386061913,0.4252595004927914,0.8801783260109026,0.3797964464599432,0.8482619596208137,0.4635208846917423,0.8955028470079208,0.33698942569517,0.8046028613636201,0.5661670840115105,0.8845287650042155,0.36781599884647237,0.8373730141089107,0.49040672602797447,0.8999636106324952,0.32421104194489586,0.7890122346690552,0.5994953987466212,0.8646457443394256,0.4214586458723506,0.8780802711195922,0.3855254492493724,0.8531036437119836,0.4512920307829486,0.8917513521454689,0.3476250793448246,0.8166824110891696,0.5391407805447932,0.8947780200263076,0.33905224251271515,0.8070094101018654,0.5608665979550622,0.886953584563737,0.36107925141795827,0.8307959475640075,0.5062324423893312,0.9001551486428313,0.32365914972881277,0.7883123896059016,0.6009504115977929,0.8635954557273401,0.42421305688593625,0.8796110735919248,0.38134852763294486,0.8495969977180948,0.4601657793490165,0.894580803438019,0.339612854982556"
quantum, 3.576454087, 0.5, 100, "0.89411352175,0.338599116812553,0.8009460162173281,0.5701994230441776,0.8764889026591336,0.38717299337057315,0.8485854993250755,0.45953196798360385,0.8882565001729086,0.35498771016622244,0.8189058273630271,0.5303848267087635,0.8908116045255865,0.3478684195685784,0.8113400048263313,0.5474385333046874,0.8860650178211079,0.361056637813976,0.8250691532488474,0.5161897814847517,0.8931761008580015,0.3412386176818951,0.8039683651873852,0.5636607266631904,0.8796192687624452,0.37870790067859395,0.8414975397975006,0.47702540866199417,0.8922257553830175,0.34390809409987827,0.8069743513431349,0.557092621135168,0.8824558286430357,0.37097678128086486,0.8345763228639347,0.4937605452772837,0.893974287548265,0.3389915567456046,0.8013985317003487,0.5692245881166299,0.8769749978319944,0.38586309858898993,0.8475222236781681,0.462179096174919,0.8889976875547873,0.35292734716746305,0.8167535136871015,0.5352779104982446,0.889662513879085,0.3510759105911643,0.814793548197207,0.539704882728695,0.888475321592067,0.35437983614614166,0.8182739826656934,0.531824702418344,0.8904912472633391,0.34876359187304223,0.8123112503793957,0.5452722088701722,0.8867833183895518,0.3590712143936854,0.8230818439010389,0.5207965280742498,0.8925667211655033,0.3429510801179887,0.8059025590509747,0.5594419106673657,0.881476690806119,0.37365195189486317,0.8370196193489816,0.4878919131364798,0.8935891929536662,0.340076246770773,0.8026435381148183,0.5665349649912756,0.8782809115501368,0.3823356453107057,0.8445978712574621,0.4694178502447616,0.8907685791050735,0.34798868790878223,0.8114708270851368,0.5471471326958598,0.8861635931954757,0.36078438838508037,0.8247983133100529,0.5168192734005997,0.8931017859574345,0.34144759762998544,0.8042055277913723,0.5631448728590609,0.8798532158933197,0.378072449160309,0.8409447834540096,0.4783745341345762,0.892440954463868,0.34330417565522453,0.8062987653191885,0.5585744131093339"
quantum, 3.5648842465, 0.5, 100, "0.891221061625,0.3456015567065131,0.8062382163846873,0.5568996391548137,0.8796795031282812,0.3773197362810198,0.837567959833474,0.484994917423224,0.8904184190135109,0.3478380836393599,0.8086824097563,0.551541671896191,0.8817507899765475,0.3716974127727515,0.8325375274924598,0.49701185815157006,0.8911892308031288,0.3456903393025414,0.8063359224001794,0.556686273067294,0.8797658994586693,0.3770858324760564,0.8373631733755026,0.4854876441598057,0.8904702668008722,0.3476937509212556,0.8085257519237624,0.5518863623108787,0.8816236995288511,0.37204326930669956,0.832853479473922,0.4962624068073096,0.8911712616077845,0.34574045583029983,0.8063910512571557,0.556565855064437,0.879814515906562,0.3769541880681104,0.8372477450763243,0.4857652388118185,0.890498714740958,0.3476145500348393,0.808439724662419,0.552075571573462,0.8815535762563679,0.372234049391923,0.833027398750613,0.49584955927135993,0.8911596523648556,0.3457728330702301,0.8064266571365648,0.5564880695988088,0.879845865328121,0.3768692906580247,0.8371732398900731,0.4859443666202622,0.8905167801354571,0.34756425182451267,0.808385067997123,0.5521957566059372,0.8815089016511589,0.3723555745667401,0.8331380484462481,0.4955867880744961,0.8911516303726507,0.3457952051965141,0.8064512558317479,0.556434325414726,0.8798675003324974,0.37681069678749846,0.8371217884757024,0.48606804469270903,0.8905291198076728,0.34752989400348466,0.8083477226235071,0.5522778634351649,0.8814783220823647,0.3724387498053602,0.8332137195061019,0.49540703397499675,0.8911458591907863,0.3458112998684781,0.806468950106674,0.5563956636082718,0.8798830511104765,0.3767685787062958,0.837084789368859,0.4861569708771405,0.8905379247986488,0.3475053772668388,0.8083210689110778,0.5523364577001202,0.8814564700575817,0.3724981823790549,0.8332677597809471,0.49527863810120176,0.8911415958698815,0.345823189265296,0.8064820199702172,0.556367104659153"
quantum, 3.89986592, 0.5, 100, "0.97496648,0.09518341474850468,0.3358702285475319,0.8699096226046042,0.44133562389354736,0.9615450562440886,0.1442020703572258,0.48127400319918673,0.9735989414877713,0.10024231982644947,0.35174371567049817,0.8892477162800158,0.38408303491433327,0.9225649846992543,0.2786018729350407,0.7838062426121796,0.660847944557438,0.8740689099793995,0.42926779877443866,0.9554552780763466,0.16598020321189624,0.5398614630808127,0.9687698417126932,0.11798980188421665,0.4058520598232054,0.9403987133687686,0.21858348067988445,0.666115594849734,0.8673520555320297,0.448689196221116,0.9646989185263372,0.13280960288674604,0.4491522856883214,0.9648834154646897,0.13214075601333408,0.4472349725552462,0.964108675625722,0.13494759552622262,0.4552576416904975,0.9671594217662124,0.12386783249575678,0.4232313600400121,0.9519829162732063,0.17826850025862365,0.5712868428652972,0.9551480869033804,0.1670711100373904,0.542698923138097,0.9678562521094957,0.12132688541250983,0.41575172810295674,0.9472861235303894,0.19474028711752778,0.6115633540372002,0.926427259151178,0.2658140524809761,0.761085907097225,0.7091288012266415,0.8044064075097065,0.6135921866514604,0.9246457890728123,0.2717268777567532,0.7717498552026936,0.686969244707197,0.8386369230825135,0.5277494894877083,0.9719634499955503,0.10627330353907054,0.3704064903034549,0.90947026855725,0.32109194739783253,0.8501392156298699,0.4968527836134086,0.9749278519412207,0.09532651086770891,0.33632196908028683,0.8704871306275029,0.43966809947018615,0.9607712089789132,0.14698552914598143,0.4889682440784295,0.9744918677265063,0.09694079021026816,0.34140702847224214,0.8768781029338248,0.4210408168980726,0.9506525608039297,0.18295156082226918,0.5829530778214526,0.9481306714648524,0.19179112113351068,0.6045076358756213,0.9323727451714912,0.24590140175344627,0.7231673562620027,0.780738848962137,0.6676012722868369,0.8654185190907531,0.4542146768269958,0.9667912073809232"
quantum, 3.5824165855, 0.5, 100, "0.895604146375,0.3349464909107932,0.798009586267452,0.5774507557529526,0.8741145921491366,0.3942029304415029,0.8555060861460904,0.44284194055096193,0.8839002346236942,0.36762977476180264,0.8328334852862379,0.49875073999344804,0.8955985554745353,0.3349623378579264,0.7980283256641351,0.5774107423418505,0.8741367907252954,0.39414342608893405,0.855460968070232,0.44295685539533597,0.8839472481582014,0.36750045230256273,0.8327107745841764,0.49904331381865047,0.8956008675737742,0.3349557844301199,0.7980205762960896,0.5774272895323501,0.8741276120924908,0.3941680302843653,0.8554796268229861,0.44290933369076646,0.8839278177280325,0.36755390246975256,0.8327615065791243,0.4989223687966112,0.8955999861539882,0.3349582827361108,0.7980235305562157,0.5774209813648278,0.8741311114286563,0.39415865005320827,0.8554725137748355,0.442927450103304,0.8839352269820406,0.36753352105450793,0.8327421640615262,0.49896848351307793,0.8956003345896688,0.3349572951268288,0.7980223627083303,0.5774234750525421,0.8741297281368184,0.39416235808046757,0.8554753256547112,0.4429202884945859,0.8839322983069355,0.36754157731653786,0.8327498100290996,0.4989502549950991,0.8956001986788288,0.33495768035386103,0.7980228182400919,0.5774225023637064,0.8741302677094906,0.39416091171328305,0.8554742288538948,0.4429230819557524,0.8839334407113252,0.3675384347734537,0.8327468275867742,0.4989573653946662,0.895600251976787,0.33495752928561556,0.7980226396017062,0.5774228838072385,0.8741300561148753,0.3941614789096183,0.8554746589687328,0.4429219864897823,0.8839329927199469,0.36753966711595315,0.832747997154488,0.4989545770520246,0.8956002311191698,0.33495758840464906,0.7980227095100553,0.577422734533147,0.8741301389204251,0.3941612569427395,0.8554744906476656,0.4429224151894057,0.8839331680379047,0.36753918484842735,0.832747539454676,0.49895566824602144,0.8956002392882539,0.3349575652501177,0.7980226821297888,0.5774227929977618"
quantum, 3.606651412, 0.5, 100, "0.901662853,0.3197907895036356,0.7845355516319973,0.6096666229777643,0.8582864925064547,0.4386798579261556,0.8881012672615818,0.35841966293296035,0.8293675548622492,0.5104025376584482,0.9012725671891042,0.3209210213708613,0.7860001368895935,0.6066529117001184,0.8606377573621454,0.4325832417421104,0.8852705527457179,0.36631532558316704,0.8372062498511906,0.4915575360995511,0.9014057882111439,0.32053534904007364,0.7855014078436398,0.6076808954275641,0.8598430978479709,0.434648183000303,0.8862593498040615,0.3635638599177238,0.8345256850067603,0.4980517484058019,0.9016491632899526,0.3198304522408259,0.7845871036933924,0.6095608058231735,0.8583701596878677,0.4384636007915533,0.8880054435699477,0.3586878874710292,0.8296412228705403,0.5097520794480893,0.9013198494375857,0.3207841548139303,0.7858232718297548,0.6070176724875793,0.8603566598181059,0.43331420091795164,0.8856240893216165,0.3653323707832983,0.8362548938881214,0.49386832225767063,0.9015272520247553,0.3201836020328495,0.7850456135432079,0.6086188126308082,0.8591114120858413,0.4365454575701958,0.8871407469916482,0.36110530421924303,0.8320842842545321,0.5039214368160435,0.9016073911166752,0.3199514689999042,0.7847443263725978,0.6092379679171807,0.8586249210571972,0.4378048002921572,0.8877114494028632,0.3595104068376875,0.8304771990815294,0.507761773041085,0.9014455698502123,0.3204201571277085,0.785352240269018,0.6079880120892308,0.8596042094346255,0.43526804961529164,0.8865501706422977,0.3627532682136605,0.8337255671880983,0.49998015182420974,0.9016628515791594,0.3197907936202597,0.7845355569832116,0.609666611994712,0.8582865011946919,0.4386798354720236,0.8881012573296514,0.35841969073731933,0.8293675832577773,0.5104024701955572,0.9012725722512775,0.3209210067183977,0.7860001179622597,0.6066529507473126,0.8606377273223622,0.4325833198872793,0.8852705907474957,0.36631521997344074,0.8372061480108421,0.491557783813003"
